I,V,P,Q,T,Hydrogen,Oxygen,RH anode,Rh Cathode
39.6322082,425.1397514,16.84922714,3.049831301,60.47222945,0.002785619,0.014032337,0.999995996,1.000048245
39.68918082,425.1102144,16.87227617,3.055388257,60.47308271,0.002786729,0.014032364,0.99999993,1.000049311
39.71388709,425.0974257,16.88227116,3.057800375,60.47345409,0.002787209,0.014031879,1.000001664,1.00004574
39.74734138,425.0801876,16.89580733,3.06107056,60.47395845,0.002787859,0.014031099,1.000003961,1.000032405
39.78079214,425.0630161,16.90934349,3.064342937,60.47446448,0.002788508,0.014031147,1.000006195,1.000018665
39.81424288,425.0458739,16.92287966,3.067616234,60.47497219,0.002789156,0.01403146,1.000008367,1.000010591
39.84769561,425.0287391,16.93641582,3.070890392,60.47548159,0.002789804,0.014031708,1.000010476,1.000007786
39.89750521,425.0032264,16.95656844,3.075767393,60.47624312,0.002790767,0.014032013,1.000013503,1.000007789
39.9654074,424.9684391,16.9840368,3.08242035,60.47728711,0.002792077,0.014032484,1.000017407,1.000010408
40.05040525,424.9248752,17.01841345,3.090755881,60.47860344,0.002793711,0.014033221,1.000021934,1.000014616
40.17182088,424.8626122,17.06750475,3.102677335,60.48050209,0.002796035,0.01403455,1.000027715,1.000020455
40.37938263,424.7561084,17.15138943,3.123095685,60.48379797,0.002799986,0.01403756,1.000035793,1.000029279
40.81402925,424.5330116,17.32690275,3.166002497,60.4909056,0.002808194,0.014046822,1.000045942,1.000042274
41.90210221,423.9758011,17.76547735,3.274235574,60.50993029,0.002828617,0.014086718,1.000038489,1.000050824
42.65330354,423.5927604,18.06763059,3.349615386,60.52409312,0.002842714,0.014127757,1.000008706,1.000046403
42.87425474,423.4804675,18.15640944,3.371882971,60.5284192,0.002846873,0.014141845,0.999997389,1.000044579
44.20381206,422.8095987,18.68979604,3.506728242,60.55600311,0.002872174,0.014244349,0.999995133,1.000033594
47.06255875,421.3920697,19.83178904,3.801650086,60.62635531,0.002929251,0.014565707,1.000181675,0.999997736
48.94560996,420.4815025,20.58072362,3.999257742,60.67998483,0.002968095,0.014844266,1.000312317,0.9999957
51.62103961,419.2226987,21.64071153,4.284133416,60.76572109,0.003024466,0.015312439,1.000338322,1.000026823
52.83953611,418.6624632,22.12193034,4.415421741,60.80845879,0.003050562,0.015551663,1.000300913,1.000036441
56.20645358,417.1573686,23.44693628,4.782876645,60.9385449,0.003123653,0.016278913,1.000142246,1.000018439
57.12244152,416.7567808,23.80616484,4.884106432,60.97806159,0.003144261,0.016499159,1.000076467,0.999999494
57.72385327,416.4955635,24.0417288,4.950870953,61.00539454,0.003158076,0.016650541,1.00002554,0.999992689
57.96140733,416.3929813,24.1347232,4.977293015,61.01635414,0.003163527,0.016710977,1.000003974,0.9999934
58.17559879,416.3007721,24.21854669,5.001141086,61.02631454,0.003168447,0.016765762,0.99998785,0.999996215
59.09509756,415.9078782,24.57811663,5.103785801,61.06991968,0.003189591,0.017004035,0.999993287,1.000022081
60.09421234,415.4862278,24.9683176,5.2158088,61.11885185,0.003212605,0.017268371,1.000092782,1.000047934
61.88250233,414.7445012,25.66542756,5.417586027,61.21044863,0.003253882,0.017754401,1.000273514,1.000048602
63.78205077,413.9738116,26.40409867,5.633681638,61.31335282,0.003297838,0.018287208,1.000343624,1.000019464
64.69266556,413.610289,26.7575521,5.73791186,61.3647209,0.003318956,0.018548231,1.000326478,1.0000003
65.07532253,413.4586317,26.90595381,5.781833812,61.38669925,0.003327835,0.018658923,1.000310689,0.999996194
67.95671456,412.3363149,28.02102125,6.114891941,61.55962415,0.003394794,0.019508432,1.00012704,1.000008106
68.9099778,411.9723244,28.38900373,6.22597266,61.61970605,0.003416976,0.019795642,1.000030777,1.000034096
69.15560052,411.8790905,28.48374585,6.25466626,61.63541744,0.003422662,0.019870088,1.000003534,1.000038991
69.35029855,411.8053424,28.55882344,6.277431957,61.64793838,0.003427178,0.019929215,0.999986014,1.000041016
70.73055827,411.2863782,29.09051514,6.439358394,61.73839669,0.00345919,0.020351297,0.999991711,1.00003806
71.99742865,410.8149236,29.57761816,6.588894337,61.82971014,0.003490074,0.020767782,1.000197894,1.000017778
72.65012371,410.5745742,29.82829361,6.666200998,61.87792984,0.00350593,0.020983862,1.000327921,1.000000753
73.12366059,410.4012346,30.01004058,6.72240164,61.91335429,0.00351742,0.021140929,1.00039335,0.999988882
74.51682487,409.8958174,30.54413484,6.888331996,62.01971113,0.00355114,0.021604335,1.000440779,0.999993948
76.23938911,409.2796326,31.20322916,7.094725048,62.15560372,0.003592636,0.022179738,1.000372042,1.000036515
77.10918775,408.9719199,31.53549255,7.199463878,62.22605629,0.003613507,0.022471229,1.000312611,1.000049622
79.71214045,408.0629723,32.52757296,7.515084048,62.44420099,0.003675681,0.023346689,1.000097863,1.000040236
80.50894902,407.7881757,32.83059745,7.612347806,62.51315829,0.003694631,0.023615605,1.000015423,1.000025879
80.70633601,407.7203307,32.905614,7.636490044,62.5303978,0.00369932,0.02368228,0.999996519,1.000022192
81.48109699,407.4548653,33.1998694,7.731436499,62.59866723,0.003717707,0.023944196,0.999991521,1.000003543
81.87380676,407.3208051,33.34890488,7.779676062,62.63363793,0.003727014,0.024077099,1.000019933,0.999996236
83.23087668,406.8599772,33.86331259,7.946968365,62.75637908,0.003759119,0.024536932,1.000147614,0.999996236
84.92055174,406.291217,34.50247431,8.156554484,62.91329798,0.003798979,0.025110636,1.000244191,1.000030187
86.08889169,405.9010072,34.94356784,8.302315925,63.02444711,0.003826471,0.025508001,1.000237018,1.000045612
87.98344963,405.2731031,35.65732565,8.54016219,63.20927171,0.003870941,0.026153375,1.000117764,1.000037296
88.78091211,405.0111074,35.95725553,8.640777163,63.29385773,0.003890592,0.026442331,1.000020276,1.00002347
89.00378209,404.938205,36.04103176,8.668941264,63.31841863,0.003896199,0.026525439,0.999989432,1.000018586
89.60422481,404.7424464,36.26663316,8.744915926,63.38501609,0.003911243,0.026748863,0.999985219,1.00000191
89.93449803,404.6351496,36.39065906,8.786767874,63.42191311,0.003919483,0.026871479,1.000016562,0.999992964
91.04305219,404.2766061,36.80657615,8.927601138,63.54712007,0.003947033,0.027281634,1.000159665,0.999993609
92.39395264,403.842706,37.31262385,9.099991811,63.70252563,0.003980361,0.027778632,1.000272765,1.000027491
93.31388002,403.5489531,37.65671859,9.217881981,63.81012108,0.004002905,0.028115397,1.000274616,1.000042971
94.79855642,403.0774208,38.21115762,9.409025483,63.98677923,0.004039053,0.02865637,1.000176791,1.000039129
95.90665959,402.727438,38.62424331,9.552399842,64.12104365,0.004065856,0.029058227,1.000040161,1.000019097
96.19195278,402.6375885,38.7304959,9.589412293,64.15594457,0.004072734,0.029161441,1.000001603,1.000012012
96.38305745,402.5774581,38.80164627,9.614228221,64.17939933,0.004077338,0.029230527,0.999982329,1.000006779
96.81133019,402.4428639,38.96102898,9.669908666,64.23218444,0.00408764,0.029385207,0.999987171,0.999994394
97.71112081,402.1607874,39.29558128,9.787194915,64.34408437,0.004109221,0.029709577,1.000158803,0.9999917
98.86060153,401.8017785,39.72236552,9.937626439,64.48900405,0.004136675,0.030122702,1.000396769,1.000009888
99.98209806,401.4529147,40.13810468,10.08504377,64.63251929,0.00416335,0.03052452,1.000478009,1.000021433
101.827237,400.8818334,40.82068945,10.32897808,64.87319677,0.004207025,0.031183266,1.000414568,1.000003978
102.2253713,400.7590758,40.96774534,10.38183959,64.92587014,0.004216415,0.031325042,1.000377484,0.99999567
104.8089244,399.9663114,41.92003888,10.72682602,65.27408255,0.00427711,0.032242486,1.000069311,0.999995148
105.210363,399.8437278,42.06770376,10.78073344,65.32918017,0.004286503,0.032384631,1.00000933,0.999999498
105.3869682,399.7898496,42.13264017,10.8044747,65.35350391,0.004290634,0.032447131,0.999985225,1.000001615
106.8208013,399.3535482,42.65926603,10.99780698,65.55289949,0.004324104,0.032953931,0.99998824,1.000004593
107.7372058,399.0757472,42.99530589,11.12190988,65.6821212,0.004345439,0.033277271,1.0001405,0.999997418
108.9596754,398.7064395,43.44292425,11.28811088,65.8566639,0.004373837,0.033708,1.000315882,0.999996105
111.0242359,398.0860605,44.19720067,11.57046887,66.15705125,0.004421656,0.034433966,1.000352477,1.000003419
112.2231384,397.7288974,44.63438509,11.73524967,66.34061747,0.004450077,0.034868113,1.000253563,1.000003035
113.1123376,397.4663918,44.9583527,11.85773115,66.48457832,0.004471825,0.035203181,1.000123502,1.000000635
113.7670765,397.2739833,45.19669965,11.94810894,66.59148728,0.004487733,0.035448852,1.000004183,1.000003068
113.9434327,397.222278,45.26086991,11.97248094,66.6204135,0.004492011,0.035514858,0.999981203,1.000004306
115.003531,396.9123479,45.64632151,12.11926155,66.79544352,0.004517625,0.035910299,0.99998919,1.000007545
115.5971253,396.739459,45.86194097,12.20165748,66.89431001,0.004531903,0.036130723,1.000121286,1.000002878
115.9310237,396.6424015,45.98315963,12.24807217,66.95019324,0.004539911,0.036254424,1.000211706,0.999997792
117.086619,396.3075039,46.40230572,12.40908675,67.14510101,0.004567526,0.036681073,1.000380959,0.99999507
120.1753262,395.4197754,47.5197005,12.84233378,67.67745641,0.004640639,0.03781143,1.000345712,1.000019119
121.3241694,395.0931475,47.93434796,13.0044418,67.88330146,0.004667972,0.038235433,1.00016715,1.000026242
121.7910401,394.9622248,48.10286015,13.07034425,67.97388837,0.004679732,0.038419429,1.000060298,1.000021794
121.9529317,394.9174893,48.16134561,13.09315479,68.00814382,0.004684103,0.038488567,1.000013602,1.000019011
122.1159155,394.8725998,48.22022903,13.116124,68.04269125,0.004688475,0.038558014,0.999974763,1.000015851
122.5706734,394.7484448,48.3845827,13.18019231,68.14153958,0.004700813,0.038755071,0.999980071,1.000003694
122.8471635,394.6776082,48.48502466,13.21866923,68.22151733,0.004710367,0.038912345,1.00005951,0.999998681
123.2417029,394.5783133,48.62850328,13.27347056,68.33631973,0.004723642,0.039134057,1.000222478,1.000002733
123.5417952,394.5155479,48.73915902,13.31373578,68.47070411,0.004738148,0.039386281,1.000351863,1.000015316
123.9149294,394.4414378,48.87718292,13.36344004,68.63872689,0.004755337,0.039689961,1.000377814,1.0000239
124.2269769,394.3912221,48.99402923,13.40371327,68.81177474,0.004771941,0.039988939,1.000290762,1.000020806
124.4628782,394.3764613,49.08522947,13.43150769,69.0121018,0.004789521,0.040316541,1.000070905,1.000004576
124.5194047,394.373631,49.10716976,13.43809029,69.06030446,0.004793526,0.040392387,1.000000339,0.999998834
124.557172,394.3718448,49.12184169,13.44247675,69.09253617,0.004796176,0.040442469,0.999968974,0.999995413
124.6980288,394.3160658,49.17043614,13.4649375,69.19933034,0.004805423,0.040604735,0.999990223,0.999992254
124.8613171,394.0578918,49.20258738,13.51503735,69.27015322,0.004814235,0.040708391,1.000159713,0.99998616
124.9840838,393.863249,49.22663732,13.5528146,69.32327543,0.00482149,0.04078518,1.000309898,0.999992787
125.1074072,393.6672367,49.25068727,13.59087184,69.37653775,0.004828487,0.040861494,1.000413331,1.000008783
125.2912292,393.3739251,49.2863026,13.64783739,69.45568106,0.004838052,0.040973476,1.000463608,1.000034999
125.6143321,392.8626738,49.34918238,13.7476834,69.59110613,0.004852791,0.041161061,1.000418547,1.000055056
126.0622361,392.1871169,49.43998491,13.88241459,69.76368417,0.004869862,0.041393258,1.00027801,1.000053633
126.6028768,391.3575095,49.54698657,14.0476314,69.96932881,0.004888876,0.041660749,1.000045589,1.000040667
126.6904389,391.2220518,49.56409344,14.07461243,70.00243797,0.004891831,0.041702918,1.000002405,1.000038104
126.7965703,391.0625163,49.58538584,14.10676761,70.04373776,0.004895501,0.0417552,0.999972072,1.000035294
127.1099345,390.5879836,49.64761301,14.20234899,70.16500085,0.004906115,0.041906666,0.999992321,1.000026316
127.4376083,390.0864272,49.71168132,14.30329377,70.29074668,0.004916936,0.04206066,1.000145712,1.000014941
127.7206661,389.6489817,49.76622749,14.3912919,70.39853484,0.004926076,0.042190324,1.000294569,1.000002229
127.9546235,389.2846284,49.81076805,14.46456845,70.48706178,0.004933502,0.042295329,1.000373921,0.999997282
128.4061763,388.574665,49.89538695,14.60734297,70.65655738,0.004947537,0.04249283,1.000402754,1.000000134
128.5422646,388.3590214,49.92054809,14.65071298,70.70728988,0.004951693,0.042551057,1.000386187,1.000002858
128.9473977,387.7127591,49.99455134,14.78072519,70.85742938,0.00496389,0.042721158,1.000318741,1.000005195
129.4308826,386.933451,50.08113805,14.93760771,71.03489345,0.004978125,0.042918428,1.000205724,0.999998694
130.0265246,385.9621815,50.18532108,15.13336975,71.25108756,0.004995243,0.043153768,1.00000739,0.999995767
130.147984,385.762697,50.2062373,15.17361593,71.29484683,0.004998685,0.043200767,0.999979126,0.99999657
130.6844281,385.0668796,50.32224493,15.32757044,71.43769275,0.005010219,0.043354117,0.999993451,1.000000774
131.3947015,384.1728767,50.47828046,15.52894776,71.61816257,0.005025068,0.043548267,1.000172534,1.000003344
131.9536577,383.4649549,50.59960339,15.68889747,71.76026749,0.005036856,0.043701684,1.000325886,1.000000717
132.2718062,383.060192,50.66806348,15.78053469,71.84116062,0.005043589,0.043789257,1.000379912,0.999997624
133.7991533,381.0944237,50.99011122,16.22708471,72.228876,0.005076181,0.044210869,1.000389978,0.999996744
134.7741951,379.8204133,51.18999048,16.51788028,72.47557615,0.0050972,0.044480597,1.000258471,0.999999027
135.9928234,378.2058278,51.43327833,16.88785821,72.78250808,0.005123662,0.044817435,1.000033712,0.99999856
136.2036105,377.9241496,51.47463365,16.95258101,72.83541788,0.005128257,0.044875632,0.999989823,0.999998067
137.901999,375.6278365,51.79982951,17.4821058,73.25956605,0.005165418,0.045343365,0.999988901,0.999997382
139.3645164,373.6151677,52.06869717,17.94926925,73.62142613,0.005197553,0.045743956,1.000234039,0.999998134
140.5069567,372.0223325,52.27172577,18.3211904,73.90176558,0.005222713,0.046055191,1.000372155,0.999998113
143.1982159,368.2053164,52.72634439,19.22099367,74.55399592,0.005282106,0.04678215,1.000352562,0.999997594
145.6625256,364.6466486,53.11535178,20.07221624,75.14076911,0.005336556,0.047439332,1.000119549,0.999997467
146.5589359,363.3407252,53.25083004,20.38788565,75.35169522,0.005356364,0.047676259,1.000000787,0.999997463
146.8211538,362.9577094,53.28986969,20.48081629,75.41315172,0.005362165,0.047745362,0.999981264,0.999997456
148.2550279,360.8910596,53.50391409,20.98839625,75.74009658,0.005393274,0.048113997,1.000018896,0.999997255
149.8125674,358.8929377,53.76667241,21.50931072,76.03933647,0.005422748,0.048455706,1.00022971,0.999996587
151.604666,356.5879032,54.06038998,22.11730505,76.38365003,0.005457482,0.048855612,1.00039526,0.999996989
153.5355457,354.0964027,54.3663844,22.78287748,76.75399022,0.005495562,0.049293081,1.000427021,0.999996846
157.2138435,349.3241715,54.91859561,24.0815482,77.4550406,0.005569523,0.0501379,1.000361158,0.999996212
161.8472829,343.5101083,55.59617767,25.73538852,78.28290124,0.005660767,0.051163834,1.000284735,0.999995626
167.0948902,337.0847077,56.32513223,27.64688777,79.17643427,0.005763582,0.052304065,1.000281007,0.999995126
168.0765653,335.8826196,56.45399704,28.01199245,79.34305251,0.005782992,0.05251995,1.000289876,0.99999507
169.7221355,333.8688615,56.66493617,28.62909712,79.62123342,0.005814272,0.052882311,1.000319637,0.999994854
171.4183195,331.7957815,56.8758753,29.27168652,79.90633327,0.005846218,0.053255915,1.000354028,0.99999456
171.9157318,331.1885356,56.93651946,29.46134635,79.98959898,0.005855604,0.053365421,1.000363086,0.999994473
171.9761295,331.1146193,56.94381066,29.48444839,79.99974519,0.005856753,0.053378776,1.000364067,0.999994464
171.9820508,331.1075011,56.94454709,29.48669201,80.00077489,0.005856869,0.053380132,1.000364163,0.999994464
171.9879085,331.1005061,56.94528354,29.4889037,80.00180467,0.005856986,0.053381488,1.000364257,0.999994464
171.9901133,331.0978731,56.94556071,29.48973621,80.00219227,0.00585703,0.053381999,1.000364292,0.999994464
171.9923438,331.0952095,56.94584109,29.49057842,80.00258437,0.005857074,0.053382515,1.000364328,0.999994464
171.9945743,331.0925458,56.94612148,29.49142067,80.00297648,0.005857118,0.053383031,1.000364363,0.999994465
171.996805,331.089882,56.94640187,29.49226297,80.0033686,0.005857163,0.053383548,1.000364398,0.999994465
172.0009387,331.0849455,56.94692144,29.49382393,80.00409523,0.005857245,0.053384505,1.000364462,0.999994466
172.0079565,331.0765651,56.94780341,29.49647399,80.00532876,0.005857384,0.053386129,1.00036457,0.999994469
172.013924,331.0694389,56.94855329,29.49872753,80.00637761,0.005857502,0.053387511,1.00036466,0.999994472
172.0186378,331.0638097,56.94914559,29.50050773,80.00720608,0.005857596,0.053388602,1.00036473,0.999994474
172.0233521,331.0581801,56.94973788,29.50228812,80.00803459,0.005857689,0.053389693,1.000364799,0.999994477
172.0282176,331.0523699,56.95034913,29.50412569,80.00888964,0.005857785,0.05339082,1.000364869,0.99999448
172.0336701,331.0458588,56.95103405,29.50618499,80.00984779,0.005857893,0.053392082,1.000364947,0.999994484
172.0414448,331.0365746,56.95201056,29.50912149,80.01121395,0.005858047,0.053393882,1.000365056,0.99999449
172.0488541,331.0277266,56.95294104,29.51192014,80.01251583,0.005858194,0.053395597,1.000365158,0.999994497
172.0562646,331.0188773,56.95387153,29.51471934,80.01381783,0.00585834,0.053397313,1.000365258,0.999994504
172.0636761,331.0100267,56.95480202,29.51751909,80.01511994,0.005858487,0.053399029,1.000365356,0.999994511
172.0710887,331.0011747,56.9557325,29.52031939,80.01642218,0.005858634,0.053400745,1.000365451,0.999994519
172.079053,330.9916639,56.95673208,29.52332826,80.01782125,0.005858791,0.053402588,1.000365552,0.999994528
172.0886053,330.9802566,56.95793075,29.52693727,80.01949918,0.00585898,0.053404799,1.00036567,0.99999454
172.1002946,330.9662973,56.95939726,29.53135397,80.02155232,0.00585921,0.053407505,1.000365811,0.999994554
172.1144198,330.9494287,56.96116892,29.53669159,80.0240331,0.005859489,0.053410775,1.000365974,0.999994573
172.1319604,330.9284814,56.96336824,29.54332046,80.02711336,0.005859835,0.053414834,1.000366168,0.999994598
172.1550777,330.9008736,56.96626563,29.55205811,80.03117237,0.005860291,0.053420185,1.00036641,0.999994632
172.1873408,330.8623431,56.97030704,29.56425479,80.03683609,0.005860926,0.053427651,1.000366721,0.999994683
172.2349851,330.8054424,56.97627045,29.58227093,80.04519759,0.005861863,0.053438675,1.000367129,0.99999476
172.3104655,330.7152962,56.98570664,29.61082439,80.05843839,0.005863346,0.053456135,1.000367666,0.999994886
172.441546,330.5587486,57.00206164,29.66044303,80.08141473,0.005865916,0.053486448,1.000368333,0.999995099
172.681801,330.2718636,57.03194023,29.75148728,80.12346276,0.005870614,0.053541989,1.000368969,0.99999544
173.0269634,329.8600202,57.07467766,29.88247632,80.18369162,0.005877351,0.053621799,1.000369225,0.99999577
173.3002311,329.5344243,57.10839189,29.98630567,80.23119067,0.005882686,0.053685065,1.000369301,0.999995889
173.574004,329.2088952,57.14210611,30.09039306,80.27856856,0.005888045,0.053748605,1.000369684,0.999995888
173.7722207,328.9736856,57.16648792,30.16578463,80.31272886,0.005891939,0.053794727,1.000370273,0.999995822
173.9706213,328.7386646,57.19086972,30.24127061,80.34679956,0.005895848,0.053840992,1.000371191,0.999995708
174.1987188,328.4689887,57.218877,30.32808175,80.38581529,0.00590036,0.053894312,1.000372664,0.999995529
174.4269596,328.1997484,57.24688427,30.4149675,80.4246808,0.005904894,0.053947819,1.000374581,0.999995317
174.7559523,327.8128505,57.28724687,30.54021955,80.48036864,0.005911468,0.05402526,1.000378087,0.999995008
174.9630683,327.5700487,57.31266081,30.61907056,80.51521468,0.005915632,0.054074218,1.000380728,0.99999483
175.1700717,327.3280315,57.33807475,30.69786724,80.54986514,0.005919816,0.054123328,1.00038368,0.999994689
175.3768997,327.0869127,57.36348869,30.77657808,80.58430043,0.005924018,0.054172589,1.000386919,0.999994599
175.5709302,326.8613785,57.38735626,30.85039478,80.61642799,0.005927983,0.054218989,1.000390201,0.999994569
175.764703,326.6368209,57.41122383,30.92408402,80.64833366,0.005931964,0.054265521,1.000393691,0.999994596
176.2106601,326.1228094,57.46631551,31.0935225,80.72102652,0.005941217,0.054373419,1.000402369,0.999994861
176.9404986,325.290801,57.55711652,31.37020705,80.83756323,0.005956653,0.054552711,1.000417911,0.999995648
177.7089159,324.4282042,57.65378445,31.66048504,80.95668047,0.005973322,0.054745501,1.000434984,0.999996467
178.3224988,323.7498677,57.7318854,31.89138539,81.04893808,0.005986949,0.054902631,1.000448205,0.999996759
178.9281426,323.0888782,57.80969286,32.11860035,81.13753924,0.006000691,0.055060901,1.000459909,0.999996542
179.5555243,322.4103466,57.89055883,32.35372364,81.22729085,0.006015301,0.055229305,1.000469646,0.99999593
180.2589904,321.6603866,57.98217654,32.61642368,81.32443616,0.006031927,0.055421391,1.000477228,0.999995136
181.0535441,320.825751,58.08663924,32.91215614,81.42986067,0.006050936,0.05564195,1.000481765,0.999994623
181.8559395,319.994533,58.19290642,33.2100222,81.53194478,0.006070292,0.055867885,1.000482473,0.999994725
182.6549362,319.1765567,58.29917361,33.50615596,81.62956152,0.006089631,0.056095293,1.000479985,0.999995173
183.492309,318.327663,58.41067791,33.81635115,81.72797301,0.006109884,0.056335409,1.000474872,0.999995443
184.4436997,317.3711824,58.53711505,34.16899167,81.83553211,0.006132788,0.056609473,1.000467201,0.999995134
185.6007078,316.2162422,58.68995836,34.59870438,81.96114994,0.0061604,0.056943272,1.000456936,0.999994361
187.0159946,314.8114981,58.87478543,35.1263884,82.10849597,0.006193723,0.057350592,1.000445164,0.999993931
188.50405,313.3400318,59.06586502,35.68435857,82.25749373,0.006228175,0.057776036,1.000435503,0.999994182
190.0346032,311.8290436,59.25830859,36.2622688,82.40597539,0.006262971,0.05820922,1.000429648,0.999994374
191.6029791,310.2809384,59.45075215,36.85913907,82.55445368,0.00629797,0.058647464,1.000428302,0.999994041
193.1828057,308.7045758,59.63641609,37.4685077,82.70421472,0.006333186,0.059090904,1.000428997,0.999993713
194.8076893,307.0779182,59.82113969,38.10143904,82.8563936,0.006368719,0.059539825,1.000433358,0.999993495
196.4878561,305.3922236,60.0058633,38.76214334,83.01202772,0.00640469,0.059994747,1.000442615,0.999993389
198.264577,303.6056806,60.19425184,39.46772823,83.1753109,0.006441937,0.060465565,1.000456301,0.999993254
200.2415568,301.6133319,60.39552315,40.26115844,83.35594195,0.006482472,0.060977155,1.000473983,0.999992969
201.4611594,300.3823293,60.51537234,40.75492866,83.46686982,0.006507013,0.061286328,1.000485598,0.99999275
201.9535542,299.8853187,60.56290596,40.95513359,83.51148288,0.006516839,0.061409959,1.000490441,0.999992693
202.4493724,299.385663,60.61043957,41.15706538,83.55613256,0.006526726,0.061534202,1.000495632,0.999992736
202.9997601,298.8330236,60.6630321,41.38140451,83.60512658,0.006537744,0.061672393,1.000502118,0.999992981
203.757569,298.0781391,60.73567699,41.69008514,83.67096951,0.006553118,0.061864532,1.000512963,0.999993725
204.5790242,297.2717742,60.81556949,42.02359666,83.73918863,0.006570252,0.062077483,1.000527741,0.999994991
205.3763716,296.50666,60.89546198,42.34504704,83.80075016,0.006587637,0.062292048,1.000545274,0.99999648
206.149318,295.7892662,60.9767555,42.6529054,83.85393443,0.006605578,0.062511826,1.000564977,0.999997906
206.8723961,295.1498742,61.0583617,42.93545366,83.89510174,0.006623816,0.062733614,1.000585136,0.999999017
207.2818304,294.8066056,61.10805283,43.09202194,83.91328639,0.006635016,0.062869101,1.000596985,0.999999499
207.6638591,294.5035512,61.15774397,43.23483611,83.92547941,0.006646266,0.063004764,1.000607917,0.999999847
207.8564142,294.3587206,61.18434815,43.30528388,83.92941963,0.006652304,0.063077437,1.000613291,0.99999999
208.0401011,294.2266996,61.21095234,43.37127881,83.93145149,0.006658346,0.063150106,1.000618244,1.000000121
208.223727,294.1018289,61.23897893,43.43583936,83.93147219,0.006664713,0.063226631,1.000622957,1.000000264
208.3969599,293.9918392,61.26700553,43.49517958,83.92926913,0.006671075,0.063303102,1.000627111,1.000000432
208.5595824,293.8969835,61.29503213,43.54918927,83.92479884,0.006677429,0.063379494,1.000630664,1.000000644
208.7547254,293.7966607,61.33144123,43.61125349,83.91554468,0.006685661,0.063478568,1.00063432,1.000001012
208.9728511,293.7078685,61.37697067,43.67584698,83.89842469,0.006695901,0.063602109,1.000637272,1.000001659
209.1815922,293.6568664,61.42761087,43.73066307,83.87210174,0.006707196,0.06373893,1.000638325,1.000002662
209.3650661,293.6570176,61.4815209,43.76953231,83.83568735,0.006719074,0.063883734,1.000636735,1.000004084
209.519597,293.7182002,61.53971894,43.78958837,83.7868298,0.006731683,0.064038855,1.000631745,1.000006029
209.6400695,293.8549212,61.60376611,43.78669772,83.72198829,0.006745246,0.064207855,1.000622184,1.000008606
209.7122537,294.0591795,61.66781327,43.75948605,83.64610543,0.006758425,0.064374795,1.000608218,1.000011531
209.7421389,294.3797701,61.74384265,43.69905541,83.54279097,0.006773495,0.064569919,1.000585718,1.000015204
209.7101684,294.8590423,61.83493941,43.59244913,83.40209368,0.006790632,0.064798868,1.000549907,1.000019416
209.6184777,295.4226023,61.92603618,43.45566631,83.24542993,0.006806688,0.065022095,1.000503648,1.000022886
209.4847106,296.0406765,62.01599545,43.29869989,83.07786002,0.006821426,0.065236557,1.000446279,1.000025103
209.3226643,296.6996188,62.10595471,43.12734901,82.90035035,0.006835031,0.06544485,1.000374857,1.00002581
209.1456643,297.3806551,62.19587465,42.94835222,82.71572811,0.00684751,0.065646788,1.000285334,1.000024862
208.9653195,298.0676159,62.2857946,42.76751137,82.52652285,0.006858907,0.065842476,1.000171195,1.000022175
208.7917165,298.7461168,62.37571452,42.58990571,82.33517034,0.006869282,0.066032026,1.000024451,1.000017608
208.6843894,299.184506,62.43513595,42.4761767,82.20849131,0.006875618,0.066153991,0.999941228,1.000013451
208.5483861,299.7843129,62.51953464,42.32280702,82.03002161,0.006883969,0.066322919,0.999932115,1.00000567
208.3598245,300.8415483,62.68329219,42.06280511,81.6948839,0.006898268,0.066637435,1.000100178,0.999989678
208.2487361,301.5732783,62.80225406,41.88663281,81.44709864,0.006907854,0.066871589,1.000278865,0.999984469
208.218677,302.0389419,62.89014888,41.78250235,81.27339884,0.006914276,0.067040128,1.000368552,0.999988163
208.2453442,302.4223371,62.97804369,41.70681334,81.11172356,0.006920241,0.067204126,1.000403525,0.999995846
208.3109867,302.6646118,63.04836391,41.66848569,80.99221249,0.006924763,0.067332431,1.000401418,1.000001515
208.4187252,302.8455531,63.11868412,41.6512878,80.88242994,0.006929133,0.067458549,1.000384399,1.000004127
208.6011364,302.9757921,63.20109453,41.65932988,80.76714185,0.006934145,0.067604056,1.000355787,1.000002009
208.7526827,303.0117772,63.25452138,41.68126516,80.70045037,0.006937364,0.067697262,1.000334705,0.999997803
208.9313068,303.0084347,63.30794823,41.71680721,80.64042567,0.006940594,0.067789802,1.000313511,0.99999244
209.3050312,302.9082123,63.40021284,41.81098831,80.5530666,0.006946285,0.067948597,1.000279001,0.999985952
209.6782713,302.7337854,63.47669678,41.92095786,80.49656682,0.006951169,0.068079607,1.000253828,0.99998526
210.1095065,302.4764647,63.55318073,42.06009961,80.45473348,0.006956282,0.06821055,1.000233783,0.999989148
210.4443014,302.2485059,63.60647566,42.17431569,80.43427017,0.006960012,0.068301958,1.000223711,0.999993456
210.8069407,301.9813787,63.65977059,42.30254634,80.42088686,0.00696391,0.068393702,1.000217672,0.999997353
211.0544825,301.7894221,63.69401029,42.39225953,80.41598524,0.00696651,0.06845288,1.000216165,0.999999062
211.313197,301.5819689,63.72825,42.48759864,80.41392549,0.006969194,0.068512299,1.000216731,0.999999727
211.5872661,301.3557168,63.76303224,42.59011693,80.4146941,0.00697201,0.068572947,1.000219565,0.999999252
